Graph1;Graph2;Cout;Temps(ms)
AP1_0001;AP1_0054;1.0;3.0
AP1_0001;AP1_0055;1.0;2.0
AP1_0001;AP1_0056;1.0;2.0
AP1_0001;AP1_0057;1.0;3.0
AP1_0001;AP1_0058;0.0;17.0
AP1_0001;AP1_0059;1.0;2.0
AP1_0001;AP1_0060;1.0;3.0
AP1_0001;AP1_0061;1.0;3.0
AP1_0001;AP1_0062;1.0;3.0
AP1_0001;AP1_0063;1.0;3.0
AP1_0001;AP1_0064;0.0;17.0
AP1_0001;AP1_0065;1.0;3.0
AP1_0001;AP1_0066;1.0;3.0
AP1_0001;AP1_0067;2.0;1.0
AP1_0001;AP1_0068;1.0;3.0
AP1_0001;AP1_0069;1.0;3.0
AP1_0001;AP1_0070;1.0;3.0
AP1_0001;AP1_0071;1.0;2.0
AP1_0001;AP1_0072;1.0;3.0
AP1_0001;AP1_0073;1.0;3.0
AP1_0001;AP1_0074;0.0;17.0
AP1_0001;AP1_0075;1.0;4.0
AP1_0001;AP1_0076;1.0;3.0
AP1_0001;AP1_0077;1.0;3.0
AP1_0001;AP1_0078;0.0;18.0
AP1_0001;AP1_0079;0.0;18.0
AP1_0001;AP1_0080;1.0;2.0
AP1_0001;AP1_0081;1.0;3.0
AP1_0001;AP1_0082;1.0;3.0
AP1_0001;AP1_0083;1.0;3.0
AP1_0001;AP1_0084;1.0;3.0
AP1_0001;AP1_0085;0.0;17.0
AP1_0001;AP1_0086;1.0;3.0
AP1_0001;AP1_0087;0.0;17.0
AP1_0001;AP1_0088;0.0;18.0
AP1_0001;AP1_0089;1.0;3.0
AP1_0001;AP1_0090;1.0;3.0
AP1_0001;AP1_0091;0.0;18.0
AP1_0001;AP1_0092;2.0;1.0
AP1_0001;AP1_0093;0.0;17.0
AP1_0001;AP1_0094;1.0;3.0
AP1_0001;AP1_0095;0.0;17.0
AP1_0001;AP1_0096;0.0;16.0
AP1_0001;AP1_0097;1.0;3.0
AP1_0001;AP1_0098;1.0;3.0
AP1_0001;AP1_0099;1.0;2.0
AP1_0001;AP1_0100;1.0;3.0
AP1_0001;AP1_0101;1.0;3.0
AP1_0001;AP1_0102;1.0;3.0
AP1_0001;AP1_0103;1.0;2.0
AP1_0001;AP1_0104;1.0;3.0
AP1_0001;AP1_0105;1.0;3.0
AP1_0001;AP1_0106;0.0;17.0
AP1_0001;AP1_0107;1.0;3.0
AP1_0001;AP1_0108;1.0;3.0
AP1_0001;AP1_0109;0.0;18.0
AP1_0001;AP1_0110;1.0;2.0
AP1_0001;AP1_0111;1.0;3.0
AP1_0001;AP1_0112;1.0;3.0
AP1_0001;AP1_0113;1.0;4.0
AP1_0001;AP1_0114;2.0;2.0
AP1_0001;AP1_0115;0.0;17.0
AP1_0001;AP1_0116;1.0;2.0
AP1_0001;AP1_0117;1.0;4.0
AP1_0001;AP1_0118;1.0;2.0
AP1_0001;AP1_0119;0.0;17.0
AP1_0001;AP1_0120;0.0;17.0
AP1_0001;AP1_0121;1.0;3.0
AP1_0001;AP1_0122;1.0;3.0
AP1_0001;AP1_0123;1.0;3.0
AP1_0001;AP1_0124;1.0;3.0
AP1_0001;AP1_0125;0.0;16.0
AP1_0001;AP1_0126;1.0;2.0
AP1_0001;AP1_0127;0.0;17.0
AP1_0001;AP1_0128;1.0;3.0
AP1_0001;AP1_0129;1.0;3.0
AP1_0001;AP1_0130;0.0;18.0
AP1_0001;AP1_0131;1.0;3.0
AP1_0001;AP1_0132;1.0;884.0
AP1_0001;AP1_0133;1.0;3.0
AP1_0001;AP1_0134;1.0;3.0
AP1_0001;AP1_0135;1.0;3.0
AP1_0001;AP1_0136;0.0;18.0
AP1_0001;AP1_0137;1.0;2.0
AP1_0001;AP1_0138;1.0;4.0
AP1_0001;AP1_0139;1.0;3.0
AP1_0001;AP1_0140;1.0;3.0
AP1_0001;AP1_0141;0.0;17.0
AP1_0001;AP1_0142;1.0;2.0
AP1_0001;AP1_0143;1.0;3.0
AP1_0001;AP1_0144;0.0;17.0
AP1_0001;AP1_0145;0.0;17.0
AP1_0001;AP1_0146;1.0;3.0
AP1_0001;AP1_0147;1.0;2.0
AP1_0001;AP1_0148;1.0;3.0
AP1_0001;AP1_0149;0.0;17.0
AP1_0001;EP1_0000;0.0;17.0
AP1_0001;EP1_0001;0.0;18.0
AP1_0001;EP1_0002;1.0;898.0
AP1_0001;EP1_0003;0.0;17.0
AP1_0001;EP1_0004;1.0;853.0
AP1_0001;EP1_0005;1.0;924.0
AP1_0001;EP1_0006;0.0;17.0
AP1_0001;EP1_0007;1.0;897.0
AP1_0001;EP1_0008;1.0;901.0
AP1_0001;EP1_0009;1.0;893.0
AP1_0001;EP1_0010;1.0;871.0
AP1_0001;EP1_0011;1.0;3.0
AP1_0001;EP1_0012;0.0;17.0
AP1_0001;EP1_0013;0.0;17.0
AP1_0001;EP1_0014;0.0;18.0
AP1_0001;EP1_0015;1.0;894.0
AP1_0001;EP1_0016;1.0;864.0
AP1_0001;EP1_0017;2.0;35597.0
AP1_0001;EP1_0018;1.0;953.0
AP1_0001;EP1_0019;1.0;896.0
AP1_0001;EP1_0020;0.0;17.0
AP1_0001;EP1_0021;1.0;912.0
AP1_0001;EP1_0022;1.0;915.0
AP1_0001;EP1_0023;0.0;19.0
AP1_0001;EP1_0024;2.0;35351.0
AP1_0001;EP1_0025;0.0;18.0
AP1_0001;EP1_0026;0.0;18.0
AP1_0001;EP1_0027;1.0;1007.0
AP1_0001;EP1_0028;0.0;18.0
AP1_0001;EP1_0029;0.0;18.0
AP1_0001;EP1_0030;1.0;989.0
AP1_0001;EP1_0031;1.0;978.0
AP1_0001;EP1_0032;0.0;18.0
AP1_0001;EP1_0033;1.0;929.0
AP1_0001;EP1_0034;1.0;854.0
AP1_0001;EP1_0035;0.0;17.0
AP1_0001;EP1_0036;0.0;17.0
AP1_0001;EP1_0037;1.0;887.0
AP1_0001;EP1_0038;0.0;18.0
AP1_0001;EP1_0039;0.0;18.0
AP1_0001;EP1_0040;0.0;18.0
AP1_0001;EP1_0041;2.0;34138.0
AP1_0001;EP1_0042;0.0;72.0
AP1_0001;EP1_0043;0.0;18.0
AP1_0001;EP1_0044;0.0;18.0
AP1_0001;EP1_0045;0.0;18.0
AP1_0001;EP1_0046;0.0;17.0
AP1_0001;EP1_0047;2.0;33709.0
AP1_0001;EP1_0048;0.0;18.0
AP1_0001;EP1_0049;1.0;914.0
AP1_0001;EP1_0050;2.0;34805.0
AP1_0001;EP1_0051;0.0;17.0
AP1_0001;EP1_0052;0.0;53.0
AP1_0001;EP1_0053;0.0;19.0
AP1_0001;EP1_0054;0.0;19.0
AP1_0001;EP1_0055;1.0;937.0
AP1_0001;EP1_0056;0.0;18.0
AP1_0001;EP1_0057;0.0;19.0
AP1_0001;EP1_0058;0.0;17.0
AP1_0001;EP1_0059;1.0;3.0
AP1_0001;EP1_0060;1.0;866.0
AP1_0001;EP1_0061;1.0;858.0
AP1_0001;EP1_0062;0.0;18.0
AP1_0001;EP1_0063;1.0;3.0
AP1_0001;EP1_0064;1.0;894.0
AP1_0001;EP1_0065;1.0;890.0
AP1_0001;EP1_0066;0.0;20.0
AP1_0001;EP1_0067;1.0;886.0
AP1_0001;EP1_0068;1.0;898.0
AP1_0001;EP1_0069;0.0;17.0
AP1_0001;EP1_0070;0.0;18.0
AP1_0001;EP1_0071;0.0;19.0
AP1_0001;EP1_0072;0.0;18.0
AP1_0001;EP1_0073;1.0;3.0
AP1_0001;EP1_0074;1.0;939.0
AP1_0001;EP1_0075;0.0;18.0
AP1_0001;EP1_0076;0.0;18.0
AP1_0001;EP1_0077;1.0;3.0
AP1_0001;EP1_0078;0.0;18.0
AP1_0001;EP1_0079;1.0;861.0
AP1_0001;EP1_0080;1.0;912.0
AP1_0001;EP1_0081;1.0;913.0
AP1_0001;EP1_0082;1.0;883.0
AP1_0001;EP1_0083;0.0;19.0
AP1_0001;EP1_0084;1.0;910.0
AP1_0001;EP1_0085;1.0;867.0
AP1_0001;EP1_0086;1.0;856.0
AP1_0001;EP1_0087;1.0;909.0
AP1_0001;EP1_0088;1.0;892.0
AP1_0001;EP1_0089;0.0;19.0
AP1_0001;EP1_0090;0.0;18.0
AP1_0001;EP1_0091;0.0;17.0
AP1_0001;EP1_0092;0.0;17.0
AP1_0001;EP1_0093;1.0;917.0
AP1_0001;EP1_0094;0.0;18.0
AP1_0001;EP1_0095;0.0;18.0
AP1_0001;EP1_0096;1.0;874.0
AP1_0001;EP1_0097;0.0;17.0
AP1_0001;EP1_0098;0.0;17.0
AP1_0001;EP1_0099;1.0;879.0
AP1_0001;EP1_0100;1.0;920.0
AP1_0001;EP1_0101;0.0;17.0
AP1_0001;EP1_0102;0.0;17.0
AP1_0001;EP1_0103;0.0;20.0
AP1_0001;EP1_0104;0.0;18.0
AP1_0001;EP1_0105;1.0;919.0
AP1_0001;EP1_0106;0.0;17.0
AP1_0001;EP1_0107;0.0;18.0
AP1_0001;EP1_0108;1.0;874.0
AP1_0001;EP1_0109;0.0;17.0
AP1_0001;EP1_0110;0.0;17.0
AP1_0001;EP1_0111;0.0;18.0
AP1_0001;EP1_0112;1.0;871.0
AP1_0001;EP1_0113;0.0;17.0
AP1_0001;EP1_0114;0.0;18.0
AP1_0001;EP1_0115;0.0;18.0
AP1_0001;EP1_0116;0.0;17.0
AP1_0001;EP1_0117;1.0;885.0
AP1_0001;EP1_0118;1.0;880.0
AP1_0001;EP1_0119;0.0;19.0
AP1_0001;EP1_0120;0.0;17.0
AP1_0001;EP1_0121;0.0;18.0
AP1_0001;EP1_0122;1.0;861.0
AP1_0001;EP1_0123;1.0;920.0
AP1_0001;EP1_0124;1.0;896.0
AP1_0001;EP1_0125;1.0;883.0
AP1_0001;EP1_0126;0.0;18.0
AP1_0001;EP1_0127;1.0;895.0
AP1_0001;EP1_0128;0.0;18.0
AP1_0001;EP1_0129;0.0;17.0
AP1_0001;EP1_0130;0.0;19.0
AP1_0001;EP1_0131;0.0;17.0
AP1_0001;EP1_0132;1.0;874.0
AP1_0001;EP1_0133;0.0;17.0
AP1_0001;EP1_0134;0.0;18.0
AP1_0001;EP1_0135;0.0;17.0
AP1_0001;EP1_0136;0.0;18.0
AP1_0001;EP1_0137;1.0;909.0
AP1_0001;EP1_0138;0.0;17.0
AP1_0001;EP1_0139;1.0;872.0
AP1_0001;EP1_0140;0.0;18.0
AP1_0001;EP1_0141;0.0;17.0
AP1_0001;EP1_0142;2.0;35601.0
AP1_0001;EP1_0143;0.0;18.0
AP1_0001;EP1_0144;3.0;494622.0
AP1_0001;EP1_0145;1.0;962.0
AP1_0001;EP1_0146;0.0;18.0
AP1_0001;EP1_0147;0.0;37.0
AP1_0001;EP1_0148;0.0;19.0
AP1_0001;EP1_0149;1.0;924.0
AP1_0001;FP1_0000;1.0;894.0
AP1_0001;FP1_0001;0.0;18.0
AP1_0001;FP1_0002;0.0;17.0
AP1_0001;FP1_0003;1.0;2.0
AP1_0001;FP1_0004;1.0;3.0
AP1_0001;FP1_0005;0.0;18.0
AP1_0001;FP1_0006;0.0;16.0
AP1_0001;FP1_0007;1.0;2.0
AP1_0001;FP1_0008;1.0;840.0
AP1_0001;FP1_0009;1.0;870.0
AP1_0001;FP1_0010;1.0;4.0
AP1_0001;FP1_0011;1.0;3.0
AP1_0001;FP1_0012;1.0;2.0
AP1_0001;FP1_0013;1.0;3.0
AP1_0001;FP1_0014;1.0;3.0
AP1_0001;FP1_0015;0.0;17.0
AP1_0001;FP1_0016;1.0;2.0
AP1_0001;FP1_0017;1.0;3.0
AP1_0001;FP1_0018;1.0;840.0
AP1_0001;FP1_0019;1.0;4.0
AP1_0001;FP1_0020;1.0;3.0
AP1_0001;FP1_0021;0.0;17.0
AP1_0001;FP1_0022;0.0;17.0
AP1_0001;FP1_0023;1.0;2.0
AP1_0001;FP1_0024;1.0;3.0
AP1_0001;FP1_0025;1.0;3.0
AP1_0001;FP1_0026;1.0;3.0
AP1_0001;FP1_0027;0.0;16.0
AP1_0001;FP1_0028;1.0;3.0
AP1_0001;FP1_0029;1.0;3.0
AP1_0001;FP1_0030;1.0;2.0
AP1_0001;FP1_0031;1.0;2.0
AP1_0001;FP1_0032;1.0;3.0
AP1_0001;FP1_0033;0.0;17.0
AP1_0001;FP1_0034;0.0;18.0
AP1_0001;FP1_0035;1.0;3.0
AP1_0001;FP1_0036;1.0;3.0
AP1_0001;FP1_0037;1.0;2.0
AP1_0001;FP1_0038;1.0;2.0
AP1_0001;FP1_0039;1.0;879.0
AP1_0001;FP1_0040;1.0;3.0
AP1_0001;FP1_0041;1.0;2.0
AP1_0001;FP1_0042;0.0;18.0
AP1_0001;FP1_0043;1.0;3.0
AP1_0001;FP1_0044;1.0;2.0
AP1_0001;FP1_0045;1.0;3.0
AP1_0001;FP1_0046;1.0;3.0
AP1_0001;FP1_0047;1.0;870.0
AP1_0001;FP1_0048;1.0;3.0
AP1_0001;FP1_0049;1.0;3.0
AP1_0001;FP1_0050;1.0;2.0
AP1_0001;FP1_0051;1.0;3.0
AP1_0001;FP1_0052;1.0;880.0
AP1_0001;FP1_0053;1.0;3.0
AP1_0001;FP1_0054;1.0;3.0
AP1_0001;FP1_0055;1.0;3.0
AP1_0001;FP1_0056;1.0;2.0
AP1_0001;FP1_0057;1.0;3.0
AP1_0001;FP1_0058;1.0;3.0
AP1_0001;FP1_0059;1.0;3.0
AP1_0001;FP1_0060;1.0;3.0
AP1_0001;FP1_0061;1.0;3.0
AP1_0001;FP1_0062;0.0;17.0
AP1_0001;FP1_0063;1.0;2.0
AP1_0001;FP1_0064;0.0;18.0
AP1_0001;FP1_0065;1.0;3.0
AP1_0001;FP1_0066;0.0;18.0
AP1_0001;FP1_0067;1.0;887.0
AP1_0001;FP1_0068;1.0;3.0
AP1_0001;FP1_0069;1.0;3.0
AP1_0001;FP1_0070;1.0;3.0
AP1_0001;FP1_0071;1.0;870.0
AP1_0001;FP1_0072;1.0;846.0
AP1_0001;FP1_0073;0.0;17.0
AP1_0001;FP1_0074;0.0;17.0
AP1_0001;FP1_0075;1.0;870.0
AP1_0001;FP1_0076;0.0;17.0
AP1_0001;FP1_0077;1.0;3.0
AP1_0001;FP1_0078;1.0;2.0
AP1_0001;FP1_0079;1.0;2.0
AP1_0001;FP1_0080;2.0;1.0
AP1_0001;FP1_0081;0.0;18.0
AP1_0001;FP1_0082;0.0;18.0
AP1_0001;FP1_0083;1.0;3.0
AP1_0001;FP1_0084;1.0;2.0
AP1_0001;FP1_0085;2.0;2.0
AP1_0001;FP1_0086;1.0;2.0
AP1_0001;FP1_0087;0.0;18.0
AP1_0001;FP1_0088;0.0;17.0
AP1_0001;FP1_0089;1.0;3.0
AP1_0001;FP1_0090;1.0;3.0
AP1_0001;FP1_0091;1.0;3.0
AP1_0001;FP1_0092;1.0;858.0
AP1_0001;FP1_0093;1.0;3.0
AP1_0001;FP1_0094;0.0;18.0
AP1_0001;FP1_0095;1.0;2.0
AP1_0001;FP1_0096;1.0;2.0
AP1_0001;FP1_0097;1.0;3.0
AP1_0001;FP1_0098;1.0;3.0
AP1_0001;FP1_0099;1.0;3.0
AP1_0001;FP1_0100;1.0;3.0
AP1_0001;FP1_0101;1.0;3.0
AP1_0001;FP1_0102;0.0;17.0
AP1_0001;FP1_0103;0.0;18.0
AP1_0001;FP1_0104;1.0;4.0
AP1_0001;FP1_0105;1.0;3.0
AP1_0001;FP1_0106;1.0;3.0
AP1_0001;FP1_0107;1.0;3.0
AP1_0001;FP1_0108;1.0;2.0
AP1_0001;FP1_0109;1.0;2.0
AP1_0001;FP1_0110;0.0;18.0
AP1_0001;FP1_0111;1.0;3.0
AP1_0001;FP1_0112;2.0;1.0
AP1_0001;FP1_0113;1.0;3.0
AP1_0001;FP1_0114;1.0;3.0
AP1_0001;FP1_0115;0.0;17.0
AP1_0001;FP1_0116;1.0;3.0
AP1_0001;FP1_0117;0.0;19.0
AP1_0001;FP1_0118;1.0;874.0
AP1_0001;FP1_0119;1.0;3.0
AP1_0001;FP1_0120;0.0;17.0
AP1_0001;FP1_0121;1.0;3.0
AP1_0001;FP1_0122;1.0;868.0
AP1_0001;FP1_0123;1.0;3.0
AP1_0001;FP1_0124;1.0;3.0
AP1_0001;FP1_0125;0.0;17.0
AP1_0001;FP1_0126;1.0;3.0
AP1_0001;FP1_0127;1.0;2.0
AP1_0001;FP1_0128;1.0;2.0
AP1_0001;FP1_0129;1.0;3.0
AP1_0001;FP1_0130;0.0;18.0
AP1_0001;FP1_0131;0.0;17.0
AP1_0001;FP1_0132;0.0;17.0
AP1_0001;FP1_0133;0.0;18.0
AP1_0001;FP1_0134;1.0;3.0
AP1_0001;FP1_0135;2.0;1.0
AP1_0001;FP1_0136;1.0;3.0
AP1_0001;FP1_0137;1.0;3.0
AP1_0001;FP1_0138;1.0;3.0
AP1_0001;FP1_0139;0.0;18.0
AP1_0001;FP1_0140;0.0;16.0
AP1_0001;FP1_0141;1.0;2.0
AP1_0001;FP1_0142;1.0;2.0
AP1_0001;FP1_0143;1.0;3.0
AP1_0001;FP1_0144;0.0;17.0
AP1_0001;FP1_0145;1.0;3.0
AP1_0001;FP1_0146;0.0;19.0
AP1_0001;FP1_0147;0.0;18.0
AP1_0001;FP1_0148;1.0;3.0
AP1_0001;FP1_0149;1.0;3.0
AP1_0001;HP1_0000;1.0;872.0
AP1_0001;HP1_0001;1.0;901.0
AP1_0001;HP1_0002;0.0;20.0
AP1_0001;HP1_0003;1.0;893.0
AP1_0001;HP1_0004;0.0;17.0
AP1_0001;HP1_0005;0.0;20.0
AP1_0001;HP1_0006;0.0;19.0
AP1_0001;HP1_0007;0.0;17.0
AP1_0001;HP1_0008;0.0;18.0
AP1_0001;HP1_0009;0.0;18.0
AP1_0001;HP1_0010;1.0;858.0
AP1_0001;HP1_0011;0.0;17.0
AP1_0001;HP1_0012;0.0;18.0
AP1_0001;HP1_0013;0.0;17.0
AP1_0001;HP1_0014;1.0;884.0
AP1_0001;HP1_0015;0.0;17.0
AP1_0001;HP1_0016;1.0;878.0
AP1_0001;HP1_0017;0.0;18.0
AP1_0001;HP1_0018;0.0;17.0
AP1_0001;HP1_0019;0.0;18.0
AP1_0001;HP1_0020;2.0;33873.0
AP1_0001;HP1_0021;1.0;894.0
AP1_0001;HP1_0022;1.0;871.0
AP1_0001;HP1_0023;0.0;17.0
AP1_0001;HP1_0024;0.0;18.0
AP1_0001;HP1_0025;0.0;17.0
AP1_0001;HP1_0026;1.0;858.0
AP1_0001;HP1_0027;2.0;33676.0
AP1_0001;HP1_0028;0.0;19.0
AP1_0001;HP1_0029;0.0;19.0
AP1_0001;HP1_0030;2.0;35480.0
AP1_0001;HP1_0031;0.0;18.0
AP1_0001;HP1_0032;1.0;929.0
AP1_0001;HP1_0033;0.0;17.0
AP1_0001;HP1_0034;0.0;17.0
AP1_0001;HP1_0035;0.0;17.0
AP1_0001;HP1_0036;0.0;18.0
AP1_0001;HP1_0037;1.0;919.0
AP1_0001;HP1_0038;0.0;18.0
AP1_0001;HP1_0039;0.0;18.0
AP1_0001;HP1_0040;0.0;19.0
AP1_0001;HP1_0041;1.0;885.0
AP1_0001;HP1_0042;1.0;898.0
AP1_0001;HP1_0043;1.0;861.0
AP1_0001;HP1_0044;1.0;844.0
AP1_0001;HP1_0045;1.0;855.0
AP1_0001;HP1_0046;0.0;17.0
AP1_0001;HP1_0047;1.0;914.0
AP1_0001;HP1_0048;1.0;884.0
AP1_0001;HP1_0049;0.0;17.0
AP1_0001;HP1_0050;1.0;908.0
AP1_0001;HP1_0051;0.0;18.0
AP1_0001;HP1_0052;1.0;899.0
AP1_0001;HP1_0053;0.0;19.0
AP1_0001;HP1_0054;2.0;34386.0
AP1_0001;HP1_0055;0.0;18.0
AP1_0001;HP1_0056;0.0;18.0
AP1_0001;HP1_0057;1.0;2.0
AP1_0001;HP1_0058;1.0;911.0
AP1_0001;HP1_0059;0.0;17.0
AP1_0001;HP1_0060;0.0;17.0
AP1_0001;HP1_0061;0.0;17.0
AP1_0001;HP1_0062;1.0;881.0
AP1_0001;HP1_0063;1.0;889.0
AP1_0001;HP1_0064;1.0;909.0
AP1_0001;HP1_0065;0.0;19.0
AP1_0001;HP1_0066;2.0;34980.0
AP1_0001;HP1_0067;0.0;18.0
AP1_0001;HP1_0068;0.0;16.0
AP1_0001;HP1_0069;0.0;16.0
AP1_0001;HP1_0070;0.0;18.0
AP1_0001;HP1_0071;0.0;17.0
AP1_0001;HP1_0072;0.0;17.0
AP1_0001;HP1_0073;0.0;18.0
AP1_0001;HP1_0074;1.0;929.0
AP1_0001;HP1_0075;0.0;18.0
AP1_0001;HP1_0076;1.0;883.0
AP1_0001;HP1_0077;1.0;862.0
AP1_0001;HP1_0078;0.0;18.0
AP1_0001;HP1_0079;1.0;3.0
AP1_0001;HP1_0080;0.0;17.0
AP1_0001;HP1_0081;1.0;853.0
AP1_0001;HP1_0082;0.0;16.0
AP1_0001;HP1_0083;0.0;17.0
AP1_0001;HP1_0084;1.0;886.0
AP1_0001;HP1_0085;1.0;873.0
AP1_0001;HP1_0086;0.0;18.0
AP1_0001;HP1_0087;0.0;19.0
AP1_0001;HP1_0088;1.0;854.0
AP1_0001;HP1_0089;0.0;17.0
AP1_0001;HP1_0090;0.0;19.0
AP1_0001;HP1_0091;0.0;17.0
AP1_0001;HP1_0092;1.0;868.0
AP1_0001;HP1_0093;1.0;864.0
AP1_0001;HP1_0094;2.0;35243.0
AP1_0001;HP1_0095;0.0;17.0
AP1_0001;HP1_0096;0.0;17.0
AP1_0001;HP1_0097;0.0;18.0
AP1_0001;HP1_0098;0.0;17.0
AP1_0001;HP1_0099;0.0;18.0
AP1_0001;HP1_0100;1.0;911.0
AP1_0001;HP1_0101;0.0;16.0
AP1_0001;HP1_0102;0.0;18.0
AP1_0001;HP1_0103;0.0;18.0
AP1_0001;HP1_0104;1.0;898.0
AP1_0001;HP1_0105;0.0;17.0
AP1_0001;HP1_0106;1.0;883.0
AP1_0001;HP1_0107;1.0;875.0
AP1_0001;HP1_0108;1.0;830.0
AP1_0001;HP1_0109;0.0;17.0
AP1_0001;HP1_0110;0.0;17.0
AP1_0001;HP1_0111;0.0;18.0
AP1_0001;HP1_0112;0.0;17.0
AP1_0001;HP1_0113;0.0;17.0
AP1_0001;HP1_0114;2.0;33949.0
AP1_0001;HP1_0115;0.0;72.0
AP1_0001;HP1_0116;1.0;885.0
AP1_0001;HP1_0117;1.0;2.0
AP1_0001;HP1_0118;0.0;19.0
AP1_0001;HP1_0119;3.0;484112.0
AP1_0001;HP1_0120;1.0;1063.0
AP1_0001;HP1_0121;1.0;3.0
AP1_0001;HP1_0122;1.0;887.0
AP1_0001;HP1_0123;1.0;885.0
AP1_0001;HP1_0124;1.0;862.0
AP1_0001;HP1_0125;0.0;18.0
AP1_0001;HP1_0126;1.0;845.0
AP1_0001;HP1_0127;1.0;838.0
AP1_0001;HP1_0128;0.0;17.0
AP1_0001;HP1_0129;0.0;18.0
AP1_0001;HP1_0130;0.0;16.0
AP1_0001;HP1_0131;1.0;3.0
AP1_0001;HP1_0132;0.0;18.0
AP1_0001;HP1_0133;1.0;832.0
AP1_0001;HP1_0134;0.0;16.0
AP1_0001;HP1_0135;0.0;17.0
AP1_0001;HP1_0136;0.0;16.0
AP1_0001;HP1_0137;0.0;17.0
AP1_0001;HP1_0138;0.0;18.0
AP1_0001;HP1_0139;1.0;895.0
AP1_0001;HP1_0140;1.0;888.0
AP1_0001;HP1_0141;1.0;848.0
AP1_0001;HP1_0142;0.0;18.0
AP1_0001;HP1_0143;1.0;861.0
AP1_0001;HP1_0144;1.0;860.0
AP1_0001;HP1_0145;1.0;903.0
AP1_0001;HP1_0146;0.0;18.0
AP1_0001;HP1_0147;2.0;33084.0
AP1_0001;HP1_0148;1.0;919.0
AP1_0001;HP1_0149;0.0;17.0
AP1_0001;IP1_0000;4.0;0.0
AP1_0001;IP1_0001;5.0;0.0
AP1_0001;IP1_0002;5.0;0.0
AP1_0001;IP1_0003;4.0;1.0
AP1_0001;IP1_0004;4.0;0.0
AP1_0001;IP1_0005;4.0;0.0
AP1_0001;IP1_0006;4.0;0.0
AP1_0001;IP1_0007;4.0;0.0
AP1_0001;IP1_0008;4.0;0.0
AP1_0001;IP1_0009;4.0;0.0
AP1_0001;IP1_0010;5.0;1.0
AP1_0001;IP1_0011;4.0;0.0
AP1_0001;IP1_0012;4.0;0.0
AP1_0001;IP1_0013;4.0;0.0
AP1_0001;IP1_0014;4.0;0.0
AP1_0001;IP1_0015;4.0;0.0
AP1_0001;IP1_0016;4.0;0.0
AP1_0001;IP1_0017;4.0;0.0
AP1_0001;IP1_0018;4.0;0.0
AP1_0001;IP1_0019;4.0;0.0
AP1_0001;IP1_0020;4.0;0.0
AP1_0001;IP1_0021;4.0;0.0
AP1_0001;IP1_0022;4.0;0.0
AP1_0001;IP1_0023;4.0;1.0
AP1_0001;IP1_0024;4.0;0.0
AP1_0001;IP1_0025;3.0;0.0
AP1_0001;IP1_0026;4.0;0.0
AP1_0001;IP1_0027;4.0;1.0
AP1_0001;IP1_0028;4.0;0.0
AP1_0001;IP1_0029;4.0;0.0
AP1_0001;IP1_0030;4.0;0.0
AP1_0001;IP1_0031;3.0;1.0
AP1_0001;IP1_0032;3.0;0.0
AP1_0001;IP1_0033;4.0;0.0
AP1_0001;IP1_0034;4.0;0.0
AP1_0001;IP1_0035;4.0;1.0
AP1_0001;IP1_0036;4.0;0.0
AP1_0001;IP1_0037;3.0;0.0
AP1_0001;IP1_0038;4.0;0.0
AP1_0001;IP1_0039;4.0;0.0
AP1_0001;IP1_0040;3.0;1.0
AP1_0001;IP1_0041;4.0;0.0
AP1_0001;IP1_0042;4.0;0.0
AP1_0001;IP1_0043;4.0;0.0
AP1_0001;IP1_0044;4.0;0.0
AP1_0001;IP1_0045;4.0;0.0
AP1_0001;IP1_0046;4.0;0.0
AP1_0001;IP1_0047;4.0;0.0
AP1_0001;IP1_0048;4.0;0.0
AP1_0001;IP1_0049;5.0;0.0
AP1_0001;IP1_0050;4.0;0.0
AP1_0001;IP1_0051;4.0;0.0
AP1_0001;IP1_0052;4.0;0.0
AP1_0001;IP1_0053;4.0;0.0
AP1_0001;IP1_0054;4.0;0.0
AP1_0001;IP1_0055;4.0;0.0
AP1_0001;IP1_0056;4.0;0.0
AP1_0001;IP1_0057;4.0;1.0
AP1_0001;IP1_0058;4.0;0.0
AP1_0001;IP1_0059;4.0;0.0
AP1_0001;IP1_0060;4.0;0.0
AP1_0001;IP1_0061;4.0;0.0
AP1_0001;IP1_0062;4.0;0.0
AP1_0001;IP1_0063;4.0;1.0
AP1_0001;IP1_0064;4.0;0.0
AP1_0001;IP1_0065;4.0;0.0
AP1_0001;IP1_0066;4.0;0.0
AP1_0001;IP1_0067;4.0;0.0
AP1_0001;IP1_0068;4.0;0.0
AP1_0001;IP1_0069;4.0;1.0
AP1_0001;IP1_0070;4.0;0.0
AP1_0001;IP1_0071;4.0;0.0
AP1_0001;IP1_0072;4.0;0.0
AP1_0001;IP1_0073;4.0;0.0
AP1_0001;IP1_0074;4.0;0.0
AP1_0001;IP1_0075;4.0;0.0
AP1_0001;IP1_0076;4.0;0.0
AP1_0001;IP1_0077;4.0;0.0
AP1_0001;IP1_0078;3.0;0.0
AP1_0001;IP1_0079;4.0;1.0
AP1_0001;IP1_0080;4.0;0.0
AP1_0001;IP1_0081;4.0;0.0
AP1_0001;IP1_0082;4.0;0.0
AP1_0001;IP1_0083;3.0;1.0
AP1_0001;IP1_0084;4.0;0.0
AP1_0001;IP1_0085;4.0;0.0
AP1_0001;IP1_0086;4.0;0.0
AP1_0001;IP1_0087;4.0;0.0
